,index,tconst,primaryTitle,averageRating,numVotes,startYear,first,second,third,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Thriller,War,Western,groupe
25510,25516,tt5073620,Below Her Mouth,5.5,13758,2016,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25511,25517,tt5073642,Color Out of Space,6.2,53820,2019,Horror,Mystery,Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
25512,25518,tt5074352,Dangal,8.3,202612,2016,Action,Biography,Drama,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25513,25519,tt5074504,Kafes,7.0,1578,2015,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25514,25520,tt5074618,Genis Aile: Yapistir,4.8,1318,2015,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25515,25521,tt5075584,Lommbock,6.7,3971,2017,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25516,25522,tt5075662,The Isle,4.9,11428,2018,Fantasy,Mystery,Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25517,25523,tt5076214,Delibal,6.7,11950,2015,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25518,25524,tt5076792,Trash Fire,5.9,3252,2016,Comedy,Drama,Horror,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25519,25525,tt5078134,A Woman's Life,6.4,1276,2016,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25520,25526,tt5078188,The Tag-Along,5.6,1994,2015,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25521,25527,tt5078204,Two Is a Family,7.3,27984,2016,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25522,25528,tt5078214,Victoria,6.1,4071,2016,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25523,25529,tt5078326,Irreplaceable,6.5,3214,2016,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25524,25530,tt5078354,Cezanne et Moi,6.1,1379,2016,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25525,25531,tt5078852,Lansky,6.2,9359,2021,Biography,Crime,Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25526,25532,tt5078886,Fanged Up,4.4,1855,2017,Comedy,Horror,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25527,25533,tt5079382,Froning: The Fittest Man in History,6.6,1283,2015,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25528,25534,tt5080556,2.0,6.0,26216,2018,Action,Sci-Fi,Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25529,25535,tt5081606,Deuces,5.8,1067,2016,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25530,25536,tt5082014,Charlie,8.0,12202,2015,Adventure,Drama,Romance,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25531,25537,tt5082670,Amar Akbar Anthony,6.6,2664,2015,Comedy,Crime,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25532,25538,tt5083604,Samyy luchshiy den!,4.5,1575,2015,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25533,25539,tt5083702,The Fear of 13,7.6,7577,2015,Biography,Crime,Documentary,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25534,25540,tt5083738,The Favourite,7.5,213436,2018,Biography,Comedy,Drama,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25535,25541,tt5084170,Blade of the Immortal,6.7,19058,2017,Action,Drama,Fantasy,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25536,25542,tt5084196,Kizumonogatari Part 2: Nekketsu,7.7,3080,2016,Action,Animation,Drama,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25537,25543,tt5084198,Kizumonogatari Part 3: Reiketsu,7.9,3090,2017,Action,Animation,Drama,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25538,25544,tt5084388,May Who?,7.0,1415,2015,Comedy,Fantasy,Romance,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25539,25545,tt5085522,Hostile,5.4,6923,2017,Drama,Horror,Romance,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7
25540,25546,tt5085924,Wildling,5.5,14132,2018,Drama,Fantasy,Horror,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25541,25547,tt5086104,Chhello Divas: A New Beginning,8.3,3204,2015,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25542,25548,tt5087548,Gorenos,3.6,1512,2016,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25543,25549,tt5088794,Dogs,7.0,3168,2016,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25544,25550,tt5089534,Freak Show,6.5,4494,2017,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25545,25551,tt5089786,100 Meters,7.5,6777,2016,Biography,Comedy,Drama,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25546,25552,tt5090568,Transformers: Rise of the Beasts,6.1,84397,2023,Action,Adventure,Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
25547,25553,tt5091014,Jasper Jones,6.5,3632,2017,Drama,Mystery,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7
25548,25554,tt5091530,M.F.A.,5.9,7322,2017,Drama,Horror,Thriller,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25549,25555,tt5091538,Max & Leon,6.1,2527,2016,Adventure,Comedy,War,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
25550,25556,tt5091612,A Bag of Marbles,7.3,6184,2017,Biography,Drama,History,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25551,25557,tt5092380,A Breath Away,5.9,7307,2018,Drama,Mystery,Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
25552,25558,tt5092484,Beneath Us,5.3,2031,2019,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
25553,25559,tt5093026,Papillon,7.2,82364,2017,Adventure,Biography,Crime,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25554,25560,tt5095030,Ant-Man and the Wasp,7.0,436095,2018,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25555,25561,tt5096470,Love Wedding Repeat,5.6,21727,2020,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25556,25562,tt5096536,Heal the Living,6.8,3512,2016,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25557,25563,tt5096628,Paris 05:59: Théo & Hugo,7.0,3723,2016,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25558,25564,tt5096846,The Boy Downstairs,5.7,1784,2017,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25559,25565,tt5097070,Dancer,7.8,3134,2016,Biography,Documentary,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25560,25566,tt5097410,Noelle,6.3,24569,2019,Comedy,Family,Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25561,25567,tt5098128,To Father with Love,7.5,10839,2016,Action,Drama,Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25562,25568,tt5098836,I Believe in Miracles,7.7,1881,2015,Documentary,History,Sport,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7
25563,25569,tt5104080,The Heaven None Missed,7.4,2351,2015,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25564,25570,tt5104604,Isle of Dogs,7.8,184531,2018,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25565,25571,tt5105734,The Kingmaker,7.6,2563,2019,Biography,Documentary,History,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25566,25572,tt5108476,Befikre,4.1,8113,2016,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25567,25573,tt5108870,Morbius,5.2,142974,2022,Action,Adventure,Horror,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
25568,25574,tt5108912,Drowning Love,5.8,1214,2016,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25569,25575,tt5109280,Raya and the Last Dragon,7.3,164771,2021,Action,Adventure,Animation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25570,25576,tt5109784,Mother!,6.6,242117,2017,Drama,Horror,Mystery,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
25571,25577,tt5111874,My Scientology Movie,6.6,13390,2015,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25572,25578,tt5112054,Kappen!,5.6,1835,2016,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25573,25579,tt5112578,Super Dark Times,6.6,25042,2017,Crime,Drama,Horror,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25574,25580,tt5112622,Cold War 2,6.5,3066,2016,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25575,25581,tt5113040,The Secret Life of Pets 2,6.4,66857,2019,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25576,25582,tt5113044,Minions: The Rise of Gru,6.5,79317,2022,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25577,25583,tt5113086,Little Dead Rotting Hood,3.6,1369,2016,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25578,25584,tt5113250,Warning Shot,4.7,1365,2018,Thriller,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25579,25585,tt5114154,The Keeping Hours,6.3,4118,2017,Drama,Fantasy,Horror,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25580,25586,tt5114588,Dügün Dernek 2: Sünnet,6.3,11007,2015,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25581,25587,tt5114840,Six Minutes to Midnight,5.9,5797,2020,Drama,Thriller,War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
25582,25588,tt5114984,Team Spirit,6.7,1471,2016,Biography,Drama,Thriller,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25583,25589,tt5115004,Struggle for Life,6.2,1165,2016,Adventure,Comedy,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25584,25590,tt5115024,Back to Mom's,5.7,2306,2016,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25585,25591,tt5115546,Ghost Team,4.8,2341,2016,Comedy,Thriller,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25586,25592,tt5116302,Togo,7.9,53357,2019,Adventure,Biography,Drama,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25587,25593,tt5116410,Tower,7.9,8208,2016,Animation,Crime,Documentary,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25588,25594,tt5117222,Notes on Blindness,7.0,2186,2016,Documentary,Drama,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25589,25595,tt5117372,Coyote Lake,5.4,1339,2019,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25590,25596,tt5117428,Wild Rose,7.1,14840,2018,Drama,Music,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25591,25597,tt5117670,Peter Rabbit,6.6,46451,2018,Adventure,Comedy,Crime,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25592,25598,tt5119116,Pyewacket,5.8,10821,2017,Drama,Horror,Mystery,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
25593,25599,tt5120400,Red Christmas,4.3,2262,2016,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25594,25600,tt5120640,Sarbjit,7.3,5368,2016,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25595,25601,tt5121000,Aligarh,7.8,7610,2015,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25596,25602,tt5121816,The Bar,6.3,28413,2017,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25597,25603,tt5122374,Tini: The New Life of Violetta,5.3,1259,2016,Adventure,Family,Music,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
25598,25604,tt5123896,"Scream, Queen! My Nightmare on Elm Street",7.2,1950,2019,Documentary,Horror,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25599,25605,tt5124096,Thanga Magan,6.0,2449,2015,Action,Drama,Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25600,25606,tt5125414,Amazon Obhijaan,4.7,1579,2017,Action,Adventure,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25601,25607,tt5125894,Poms,6.1,7039,2019,Comedy,Drama,Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25602,25608,tt5125930,The Silence of the Sky,6.5,2170,2016,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25603,25609,tt5126274,Friendly Beast,6.3,1791,2017,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25604,25610,tt5126922,The Pirates of Somalia,6.7,10897,2017,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25605,25611,tt5127398,Planet Single,6.8,3383,2016,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25606,25612,tt5128266,10 Endrathukulla,5.2,1537,2015,Action,Adventure,Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25607,25613,tt5128328,Naanum Rowdy Thaan,7.2,4899,2015,Action,Comedy,Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25608,25614,tt5128826,The Alchemist Cookbook,5.2,1726,2016,Comedy,Drama,Horror,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25609,25615,tt5129510,The Death of Louis XIV,6.8,2520,2016,Biography,Drama,History,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25610,25616,tt5129682,King Cobra,5.6,9387,2016,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25611,25617,tt5129818,Under the Sun,7.4,4910,2015,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25612,25618,tt5131906,Fender Bender,4.9,2853,2016,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25613,25619,tt5133308,At the End of the Tunnel,7.0,15286,2016,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25614,25620,tt5133392,Zoology,6.4,1210,2016,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25615,25621,tt5134254,Drunk Bus,6.2,1123,2020,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25616,25622,tt5137380,Kanche,7.9,3350,2015,Action,Drama,War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
25617,25623,tt5140248,The Beginning of Life,7.5,1003,2016,Documentary,Family,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25618,25624,tt5140878,Annabelle: Creation,6.5,146397,2017,Horror,Mystery,Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7
25619,25625,tt5141042,Shudhu Tomari Jonyo,6.8,1254,2015,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25620,25626,tt5141686,Jago: A Life Underwater,7.4,1345,2015,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25621,25627,tt5143226,12 Feet Deep,5.2,16652,2017,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25622,25628,tt5143586,Swaying Waterlily,6.7,1137,2016,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25623,25629,tt5143700,Snowtime!,6.0,1470,2015,Animation,Comedy,Drama,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25624,25630,tt5143704,Green is Gold,6.0,1013,2016,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25625,25631,tt5143890,Justice,4.1,1328,2017,Drama,Western,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
25626,25632,tt5144174,The Dry,6.8,30991,2020,Crime,Drama,Mystery,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25627,25633,tt5146068,All These Sleepless Nights,6.6,1830,2016,Documentary,Drama,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25628,25634,tt5147042,Unseen,6.8,1156,2016,Crime,Documentary,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25629,25635,tt5147214,Headshot,6.3,15809,2016,Action,Drama,Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25630,25636,tt5149490,Gwen,5.7,5675,2018,Drama,History,Horror,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25631,25637,tt5151570,Mrs. Harris Goes to Paris,7.1,23502,2022,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25632,25638,tt5151716,Tony Robbins: I Am Not Your Guru,6.6,4631,2016,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25633,25639,tt5152640,Shortwave,4.0,2422,2016,Sci-Fi,Thriller,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7
25634,25640,tt5153236,Hampstead,6.1,7012,2017,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25635,25641,tt5153288,Backstabbing for Beginners,6.3,5727,2018,Drama,History,Mystery,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25636,25642,tt5153860,Female Fight Squad,4.3,1367,2016,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25637,25643,tt5153956,Last Sentinel,5.0,4338,2023,Drama,Sci-Fi,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5
25638,25644,tt5154288,Prevenge,5.9,8431,2016,Comedy,Crime,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25639,25645,tt5154466,Bizans Oyunlari: Geym of Bizans,3.7,3163,2016,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25640,25646,tt5154896,The Most Beautiful Day,6.4,4212,2016,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25641,25647,tt5155780,The Discovery,6.2,36593,2017,Drama,Romance,Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
25642,25648,tt5156274,Cardboard Gangsters,6.4,3194,2017,Crime,Drama,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25643,25649,tt5156746,Force 2,6.2,5902,2016,Action,Adventure,Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25644,25650,tt5156910,Ouija 3: The Charlie Charlie Challenge,2.3,1325,2016,Comedy,Horror,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25645,25651,tt5157030,Keeper of Darkness,5.7,1215,2015,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25646,25652,tt5157052,Nightworld: Door of Hell,4.4,2410,2017,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25647,25653,tt5157326,Western,7.0,4217,2017,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25648,25654,tt5157456,Viking,4.6,4958,2016,Action,Drama,History,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25649,25655,tt5157682,The Climb,6.9,8136,2017,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25650,25656,tt5158522,The Levelling,6.4,2762,2016,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25651,25657,tt5159408,Nibunan,6.5,1029,2017,Action,Crime,Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25652,25658,tt5159414,Escape Room,4.2,13491,2017,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
25653,25659,tt5160154,The Pass,6.5,4200,2016,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
25654,25660,tt5160614,The Dark Red,5.2,1017,2018,Mystery,Thriller,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25655,25661,tt5160928,Mean Dreams,6.3,4764,2016,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
25656,25662,tt5160938,Lizzie,5.9,8944,2018,Biography,Crime,Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25657,25663,tt5161018,Budapest Noir,6.1,1840,2017,Crime,Drama,History,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25658,25664,tt5161058,"Gulyay, Vasya!",6.4,1431,2017,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25659,25665,tt5161204,Diary of a Fatman,3.4,1584,2016,Comedy,Fantasy,Sci-Fi,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
25660,25666,tt5161376,Tonight She Comes,3.9,2239,2016,Comedy,Horror,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
25661,25667,tt5161502,SOMM: Into the Bottle,7.3,1895,2015,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
25662,25668,tt5162658,Gold,5.6,1820,2017,Adventure,Drama,History,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
25663,25669,tt5164184,In Darkness,5.8,14046,2018,Mystery,Thriller,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25664,25670,tt5164214,Ocean's Eight,6.3,235014,2018,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
